"id","name","address","city_id","inn","latitude","longitude","average_salary2012","average_salary2013","average_salary2014","chief","email","fullname","payments2012","payments2013","payments2014","phone","receipts2012","receipts2013","receipts2014","www","alias"
8677,"ЦО №1953 ""Москва-98"","119607, г. Москва, ул. Удальцова, д.40",13,"7729414404",55.684046,37.493533,49520,,61880,"Барановский Александр Петрович","1953@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы центр образования № 1953 «Москва-98»",112745201,,156001174,"7-499-4323901",131584887,,170339863,"sch1953.mskobr.ru","1953"
8678,"Школа №2009","117041, г. Москва, улица Адмирала Руднева, дом 16, корпус 1",13,"7727506385",55.540501,37.519243,,,,"Гесслер Дмитрий Михайлович","2009@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2009»",,,,"8-495-7171945",,,,"sch2009uz.mskobr.ru","2009"
8679,"Школа №2107","129110, г. Москва, Б. Переяславская ул., д. 1, стр. 1",13,"7702833359",55.78035,37.64268,,,,"Бабенко Григорий Иванович","2107@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2107",,,,"7-495-6800744",,,,"sch2107.mskobr.ru","2107"
8680,"Лицей №1561","117463, г. Москва, Новоясеневский проспект, д.38, корп.2",13,"7728232708",55.601828,37.543587,,,55352,"Пазынин Валерий Вячеславович","1561@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Лицей № 1561»",,,359606471,"8-495-4259488",,,374550691,"lyc1561uz.mskobr.ru","lyc1561"
8681,"Школа №2115 ""Зябликово"","115682, г. Москва, Задонский пр., д.34, корп.3",13,"7724304045",55.620337,37.75497,,,,"Королев Александр Андреевич","2116@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2116 «Зябликово»",,,,"8-495-3959264",,,,"sch2116.mskobr.ru","2116"
8682,"Школа №1531 ""Лингвистическая"","129085, г. Москва, ул. Годовикова, д.4, стр. 3",13,"7717023163",55.803742,37.633104,,,,"Киракозов Юрий Вартанович","1531@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы гимназия № 1531 «Лингвистическая»",,,,"7-495-6870107",,,,"gym1531sv.mskobr.ru","gym1531"
8683,"Школа №2017","115211, г. Москва, ул.Борисовские пруды, д.11, к.1",13,"7724551157",55.636199,37.717869,,,,"Седова Евгения Эмануиловна","2017@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2017",,,,"7-495-6559212",,,,"sch2017u.mskobr.ru","2017"
8684,"Школа-интернат ""Интеллектуал"","121357, г. Москва, ул. Кременчугская д. 13",13,"7731270005",55.718253,37.464607,,,,,"si-intel@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа-интернат «Интеллектуал»",,,,,,,,"int.mskobr.ru","intel"
8685,"Школа №719","124575, г. Москва, Зеленоград, корп.921А",13,"7735103742",55.984385,37.186085,,,72000,"Кисетова Зульфия Максутовна","719@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 719",,,66992005,"7-499-7314392",,,72293634,"schzg719.mskobr.ru","719"
8686,"Школа №463 им.Медведева","115470, г. Москва, Судостроительная ул., д.10, корп.1",13,"7725259204",55.679219,37.671893,,,,"Рузина Лидия Владимировна","463@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 463 имени Героя Советского Союза Д.Н.Медведева»",,,,"8-495-6123419",,,,"schu463.mskobr.ru","463"
8687,"Школа №2126 ""Перово"","111524, г. Москва, ул.Плющева, д.11А",13,"7720307694",55.7426,37.762668,,,,"Щеголева Наталия Борисовна","2126@edu.mos.ru","Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2126 «Перово»",,,,"7-495-3095511",,,,"sch2126.mskobr.ru","2126"
8688,"Школа №1482","127081, г. Москва, ул.Заповедная, д.12",13,"7715441479",55.867051,37.635377,,,57895,"Найдина Юлия Анатольевна","1482@edu.mos.ru","Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1482",,,113671162,"7-499-4773459-105",,,120024745,"sch1482.mskobr.ru","1482"
